movieId,imdbId
3270,104040
3271,105046
3272,103759
3273,134084
3274,105414
3275,144117
3276,171356
3280,69754
3281,144801
3283,67433
3284,67848
3285,163978
3286,184907
3287,220099
3289,209189
3294,74455
3295,107920
3296,62376
3298,181984
3299,162983
3300,134847
3301,190138
3302,159272
3303,221023
3306,18773
3307,21749
3308,87265
3310,12349
3313,84395
3315,43618
3316,184858
3317,185014
3323,194368
3324,186045
3325,156841
3326,181151
3327,218043
3328,165798
3329,94347
3330,55471
3331,85980
3334,40506
3338,97372
3341,42276
3342,86969
3344,56875
3345,62793
3347,86005
3350,55353
3353,218112
3354,183523
3355,142688
3357,181530
3358,101698
3359,78902
3360,91217
3361,94812
3362,72890
3363,69704
3364,42208
3365,49730
3368,51411
3370,94731
3372,64110
3374,104057
3378,118043
3379,53137
3384,72251
3385,90274
3386,102138
3387,98645
3388,93148
3389,91400
3390,91934
3391,94321
3392,98309
3393,92834
3394,92666
3395,93596
3396,79588
3397,82474
3398,87755
3400,108526
3401,88760
3402,90219
3403,81400
3404,46435
3405,51994
3406,43379
3408,195685
3409,195714
3410,180181
3412,95800
3414,48316
3415,72443
3417,44517
3418,103074
3420,78718
3421,77975
3422,91939
3423,96054
3424,97216
3425,100168
3426,102175
3428,78950
3429,99317
3430,71402
3431,82250
3432,89003
3433,92857
3434,109578
3435,36775
3436,101787
3438,100758
3439,103060
3440,108308
3441,87985
3442,90693
3444,92675
3445,77530
3446,113133
3447,28944
3448,93105
3449,95238
3450,107050
3451,61735
3452,165929
3453,195778
3454,202402
3455,146516
3456,191043
3459,91142
3461,57261
3462,27977
3466,107091
3467,57163
3468,54997
3469,53946
3470,71411
3471,75860
3473,74718
3474,117468
3475,43924
3476,99871
3477,112950
3478,93378
3479,89457
3480,91445
3481,146882
3483,138749
3484,192614
3489,102057
3492,17416
3494,65126
3496,95564
3497,85919
3498,77928
3499,100157
3500,104928
3501,89643
3502,107630
3503,69293
3504,74958
3505,93640
3506,79640
3507,63374
3508,75029
3510,186151
3511,217756
3512,122459
3513,160797
3514,172632
3515,183503
3516,51406
3519,77572
3521,97940
3524,82031
3525,86927
3526,98067
3527,93773
3528,102713
3529,82934
3531,99014
3534,191754
3535,144084
3536,171433
3537,149367
3538,166175
3539,236216
3543,83833
3544,102898
3545,68327
3546,56687
3548,51383
3549,48140
3550,85701
3551,74860
3552,80487
3553,176783
3554,199725
3555,141926
3556,159097
3557,104549
3559,44837
3563,132910
3564,158622
3565,198021
3566,189584
3567,180837
3568,162348
3569,154421
3571,220100
3572,106521
3573,112634
3574,115834
3576,93185
3577,96324
3578,172495
3580,153464
3581,188674
3584,85276
3586,80913
3587,80923
3590,71772
3591,85970
3592,84315
3593,185183
3594,210616
3596,156323
3597,174336
3598,171359
3599,37514
3604,56048
3606,41716
3608,89791
3609,181786
3614,104438
3615,130623
3616,217630
3617,215129
3618,196216
3619,80881
3622,66495
3623,120755
3624,184894
3625,207998
3626,154443
3627,55830
3628,34742
3629,15864
3632,39631
3633,64757
3634,58576
3635,76752
3637,89960
3638,79574
3639,71807
3640,50598
3641,14624
3643,36824
3646,208003
3648,50095
3649,80365
3652,81318
3653,60371
3654,54953
3655,70130
3658,62168
3660,98143
3661,100438
3662,102728
3663,107899
3664,110916
3667,95977
3668,63518
3669,105466
3671,71230
3672,71206
3673,92638
3674,76044
3675,47673
3676,74486
3677,103767
3678,48347
3679,82252
3680,94980
3681,59578
3682,70355
3683,86979
3684,97322
3685,89841
3686,99582
3687,95525
3688,84522
3689,86129
3690,89826
3691,86143
3692,90849
3693,90190
3694,98503
3695,98502
3696,91630
3697,100403
3698,93894
3699,88172
3700,87004
3701,94631
3702,79501
3703,82694
3704,89530
3705,99141
3706,92563
3707,91635
3708,87262
3709,105428
3710,94612
3711,105316
3712,102951
3713,100046
3714,94882
3715,92710
3716,93011
3717,187078
3719,182295
3720,145503
3723,99726
3724,77362
3725,82009
3726,74156
3727,93605
3728,102592
3729,67741
3730,71360
3731,82220
3732,77588
3733,70509
3735,70666
3736,43338
3737,56195
3738,72226
3739,23622
3740,90728
3741,69762
3742,15648
3743,204175
3744,162650
3745,120913
3746,188030
3747,186253
3751,120630
3752,183505
3753,187393
3754,131704
3755,177971
3756,200669
3758,97100
3760,76257
3761,106469
3763,89118
3764,101846
3765,99797
3766,87727
3767,89604
3768,94792
3769,72288
3770,87175
3771,71569
3773,99800
3774,102065
3783,159382
3784,219854
3785,175142
3786,179116
3787,215369
3788,60176
3789,59575
3790,212974
3791,87277
3792,38499
3793,120903
3794,200530
3795,168794
3797,163676
3798,161081
3799,210234
3801,52561
3802,104299
3806,64615
3807,76716
3808,54749
3809,103241
3810,105813
3811,80310
3812,68555
3813,77742
3814,73312
3816,89276
3819,92048
3821,144528
3822,144201
3823,171865
3824,174480
3825,200550
3826,164052
3827,186566
3830,206226
3831,195234
3832,57603
3833,52646
3834,80472
3835,106627
3836,65938
3837,95863
3838,110823
3839,138703
3840,95925
3841,99005
3843,86320
3844,98384
3845,49189
3846,85470
3847,71650
3849,38975
3851,251739
3852,234853
3855,204709
3857,163983
3858,173716
3859,233687
3861,191397
3862,199314
3863,209958
3864,188640
3865,236388
3868,95705
3869,102510
3870,32881
3871,46303
3872,53318
3873,59017
3877,88206
3879,160009
3882,204946
3884,198386
3888,209322
3889,144964
3893,171580
3894,190798
3895,204626
3896,202677
3897,181875
3898,211938
3899,191037
3900,197384
3901,134630
3906,164212
3908,192731
3909,206420
3910,168629
3911,218839
3912,210567
3914,222850
3915,210075
3916,210945
3917,93177
3918,95294
3919,104409
3920,107209
3922,57887
3925,88184
3926,55608
3927,60397
3928,40068
3929,32234
3930,46876
3932,24184
3933,52969
3937,88024
3938,84695
3939,93996
3940,100639
3941,91990
3942,100663
3943,215545
3945,259974
3946,208988
3947,67128
3948,212338
3949,180093
3950,170691
3951,202641
3952,208874
3953,205271
3955,213790
3957,66832
3958,75754
3959,54387
3962,93091
3963,58708
3964,41094
3965,38988
3966,37638
3967,249462
3968,230030
3969,223897
3971,81376
3972,111512
3973,229260
3974,192255
3977,160127
3978,146984
3979,185431
3980,203019
3981,199753
3983,203230
3984,66995
3985,74452
3986,216216
3987,186894
3988,170016
3989,230591
3990,213203
3991,211181
3992,213847
3993,180073
3994,217869
3996,190332
3997,190374
3998,228750
3999,190865
4000,86993
4002,93748
4003,96094
4005,93428
4006,92106
4007,94291
4008,96969
4009,96219
4010,88850
4011,208092
4012,95927
4014,241303
4015,242423
4016,120917
4017,183659
4018,207201
4019,181536
4020,219699
4021,247196
4022,162222
4023,218967
4024,200720
4025,212346
4027,190590
4029,120202
4030,219653
4031,149624
4032,218182
4033,146309
4034,181865
4035,218378
4036,189998
4037,93223
4039,83564
4040,101757
4041,84434
4042,53580
4043,90670
4046,49233
4047,107007
4051,56600
4052,218817
4053,238948
4054,206275
4055,194218
4056,237572
4061,102388
4062,95690
4063,105165
4064,69897
4065,71517
4066,95348
4067,108451
4068,186589
4069,209475
4074,234805
4077,216800
4078,92545
4079,92546
4080,92605
4081,92608
4082,92618
4083,92641
4084,92644
4085,86960
4086,92654
4089,92690
4090,92695
4091,92718
4092,92746
4093,92783
4102,92948
4103,92965
4104,92974
4105,83907
4109,93036
4110,93044
4111,93073
4113,93093
4115,93186
4116,93200
4117,93209
4121,93260
4123,93278
4124,93300
4125,93405
4126,93407
4127,93418
4128,93437
4129,93467
4130,93476
4131,93477
4132,93493
4133,93507
4135,93560
4138,93589
4139,93638
4141,192111
4142,190524
4143,242998
4144,118694
4146,120753
4147,250478
4148,212985
4149,239948
4152,190861
4153,231775
4154,265632
4155,230838
4156,177650
4157,249893
4158,166276
4159,233142
4160,191636
4161,236493
4164,182000
4166,251031
4167,179626
4168,192071
4171,236447
4174,99073
4175,116447
4178,31742
4180,91836
4181,96223
4184,39190
4187,57251
4189,59245
4190,53793
4191,60086
4193,113026
4194,37800
4195,66740
4197,79781
4198,80421
4200,101764
4202,68617
4203,102005
4204,85868
4205,100140
4207,100232
4210,91474
4211,100486
4212,77413
4214,88000
4215,93857
4217,118540
4218,91860
4219,89208
4220,71771
4221,102517
4223,215750
4224,242445
4225,205873
4226,209144
4228,125022
4229,239949
4231,244970
4232,227538
4233,246989
4234,236784
4235,245712
4236,206187
4237,247380
4238,164334
4239,221027
4240,189192
4241,266860
4242,221889
4243,268200
4246,243155
4247,245686
4248,236348
4251,221073
4252,255094
4254,231402
4255,240515
4256,240402
4259,211492
4260,199129
4262,86250
4263,55895
4265,132245
4267,203755
4268,141907
4270,209163
4273,240913
4275,85811
4276,89504
4278,25913
4280,84917
4282,64940
4284,60429
4285,101912
4289,80539
4290,101902
4291,80319
4292,79638
4293,90098
4294,45464
4296,66011
4297,93713
4298,48021
4299,183790
4300,212826
4304,256408
4305,225071
4306,126029
4307,206742
4308,203009
4310,213149
4312,210727
4313,206917
4316,77716
4317,102343
4321,101587
4322,95082
4323,52902
4325,54130
4326,95647
4327,54047
4329,53221
4333,94142
4334,244316
4337,60934
4338,41996
4339,59885
4340,255798
4342,212815
4343,251075
4344,244244
4345,254099
4347,234288
4349,65528
4350,116344
4351,102685
4353,86508
4354,105699
4355,92272
4356,45810
4357,45891
4359,48605
4361,84805
4366,230011
4367,146316
4368,240462
4369,232500
4370,212720
4371,255819
4372,250224
4373,258038
4374,212517
4378,203119
4380,203632
4381,243493
4383,228786
4384,246765
4386,239395
4387,271027
4388,257106
4389,245238
4390,249380
4392,99012
4393,94663
4394,58953
4395,52216
4396,82136
4397,87032
4399,58249
4402,59124
4403,53925
4404,16847
4406,56217
4407,91886
4408,93940
4409,105378
4410,91983
4412,69372
4419,47811
4420,46754
4422,69467
4424,65777
4426,48261
4427,63227
4428,55184
4429,49513
4432,51036
4433,49966
4434,59095
4436,74991
4437,76786
4438,68767
4439,82176
4440,67824
4441,77594
4442,89461
4443,82869
4444,68935
4445,163862
4446,173840
4447,250494
4448,227445
4449,262210
4450,242193
4451,273300
4452,227005
4453,245280
4454,188913
4458,109049
4459,130445
4462,94593
4463,94594
4464,94606
4465,94608
4466,94602
4467,96764
4470,94675
4471,94678
4473,94712
4474,94715
4475,94716
4476,94739
4477,94744
4478,94746
4480,94761
4482,94799
4483,94824
4484,94828
4487,94889
4488,94894
4489,94898
4490,94910
4492,90887
4495,94921
4496,94933
4497,94961
4498,94963
4499,95031
4500,92929
4502,95107
4504,95145
4505,95169
4506,95174
4508,95243
4509,95253
4511,95304
4516,95409
4517,95484
4518,95488
4519,95489
4520,95519
4521,95532
4522,95599
4523,95638
4524,95654
4526,95687
4527,95736
4529,95801
4531,95963
4533,89907
4534,95993
4535,84296
4537,96018
4541,96071
4544,96101
4545,91949
4546,96163
4552,96251
4553,96256
4557,96316
4558,96320
4562,96454
4563,96486
4564,96794
4565,88708
4568,96913
4571,96928
4572,96933
4573,96943
4574,96945
4577,97027
4578,97044
4580,97138
4581,97142
4583,97211
4584,97236
4585,97235
4587,97257
4589,85475
4591,97289
4593,97328
4594,97334
4595,97336
4597,97438
4599,97457
4600,97458
4602,97481
4603,97500
4605,97531
4608,97579
4610,97613
4611,97626
4612,97635
4613,97637
4614,97659
4615,97714
4616,97722
4617,97731
4619,97758
4621,97778
4622,97790
4623,97815
4624,97858
4625,97883
4626,97889
4628,97965
4629,97967
4630,97987
4632,98051
4634,98073
4635,98097
4636,98141
4638,163025
4639,265029
4640,222851
4641,162346
4642,248845
4643,133152
4644,237539
4645,123948
4646,203540
4649,243655
4653,98194
4654,98206
4658,98253
4660,98261
4661,98273
4662,98282
4663,98308
4666,98343
4670,94035
4671,98725
4672,98436
4673,98439
4675,98471
4676,98519
4677,98536
4678,98546
4679,98554
4681,98621
4683,98663
4686,108539
4687,56868
4688,101465
4689,65761
4690,87089
4695,78490
4697,83624
4699,218922
4700,247638
4701,266915
4703,94868
4704,56059
4705,77288
4708,60668
4709,64782
4710,75213
4711,108323
4713,80360
4714,80377
4715,80402
4717,80436
4718,252866
4719,181739
4720,230600
4721,244000
4722,250202
4723,250323
4725,261983
4727,238112
4728,250687
4732,258470
4733,256524
4734,261392
4735,228333
4736,234829
4738,208196
4740,206926
4741,203166
4743,255653
4744,263488
4745,184791
4748,103596
4749,109015
4750,112255
4754,70917
4756,246544
4757,202470
4759,269341
4765,242587
4766,250809
4769,248912
4770,221218
4771,180734
4772,229340
4773,273253
4774,246464
4775,118589
4776,139654
4777,243759
4780,255321
4782,239986
4783,264578
4784,82416
4785,63032
4786,70294
4787,102316
4788,79579
4789,71994
4792,53559
4794,93677
4795,58092
4796,53877
4798,51773
4799,57193
4800,29081
4801,33836
4802,53143
4803,67588
4804,55312
4808,108473
4809,86312
4810,76172
4811,79766
4812,91993
4813,44207
4814,260866
4815,252501
4816,196229
4818,245891
4821,206314
4822,273799
4823,240890
4825,240419
4826,80437
4827,80464
4828,82100
4830,80474
4831,80492
4833,80516
4835,80549
4836,80556
4840,80610
4844,219965
4845,250310
4846,108148
4847,243255
4848,166924
4849,206963
4850,164917
4852,166110
4855,66999
4857,67093
4860,87666
4862,102555
4863,72979
4864,105601
4865,120681
4866,272020
4867,200027
4871,246628
4873,243017
4874,272152
4876,245674
4877,236019
4878,246578
4879,253126
4880,264796
4881,243133
4883,234988
4885,249478
4886,198781
4887,267804
4888,275719
4889,252503
4890,256380
4893,80130
4896,241527
4898,234354
4899,265087
4900,253798
4901,266987
4902,256009
4903,247425
4909,82558
4911,76221
4912,62994
4914,53472
4915,83630
4916,74899
4917,76342
4919,90095
4920,35140
4921,24264
4925,77321
4926,209037
4927,76299
4928,75824
4929,84809
4932,80661
4936,80716
4939,80736
4941,80745
4942,52564
4945,74483
4946,82350
4947,76070
4951,100054
4952,89622
4953,76535
4954,54135
4956,81568
4957,86383
4958,159273
4959,242252
4961,282856
4962,193560
4963,240772
4964,233841
4965,270259
4966,50539
4967,283509
4969,37515
4970,20697
4971,87747
4973,211915
4974,277371
4975,259711
4976,280778
4977,283431
4978,259393
4979,265666
4980,101452
4981,90852
4985,88103
4987,86346
4988,94318
4989,278488
4990,268397
4991,279889
4992,35423
4993,120737
4994,268995
4995,268978
4998,51525
5004,63415
5007,58672
5008,51201
5009,248667
5010,265086
5011,245046
5012,86619
5013,280707
5014,277027
5015,285742
5016,120824
5021,74937
5023,105789
5025,273923
5026,237534
5027,99044
5028,269746
5033,100530
5034,103129
5039,82288
5040,87078
5041,85542
5046,160399
5047,240468
5048,281373
5049,83511
5051,243862
5053,109288
5054,85271
5055,106770
5059,145046
5060,66026
5062,60955
5063,55257
5064,245844
5065,265349
5066,281358
5068,276501
5069,270933
5071,220627
5072,293416
5073,208990
5074,250081
5075,219405
5076,106223
5077,97116
5080,240900
5081,188453
5083,295552
5088,72353
5092,265298
5093,233469
5094,246894
5095,265713
5096,109190
5099,28988
5102,107985
5103,108037
5105,69995
5106,275022
5107,251114
5108,251160
5109,280030
5110,247745
5111,107034
5112,253200
5113,60200
5114,44391
5116,50306
5120,69281
5121,75276
5127,259288
5128,238546
5131,207524
5134,291341
5135,265343
5136,275067
5137,143861
5139,74174
5146,216651
5147,50986
5151,243736
5152,277434
5155,68273
5156,66830
5159,104254
5165,80057
5168,43983
5170,278295
5171,268695
5177,35015
5178,109855
5181,80836
5187,80889
5189,80904
5197,81060
5198,81070
5202,81176
5205,81184
5209,81809
5212,81259
5213,81268
5214,76489
5218,268380
5219,120804
5220,284490
5221,216799
5222,264761
5224,282864
5225,245574
5226,85154
5231,35262
5237,83169
5238,81420
5239,81441
5240,81445
5241,81480
5244,81506
5246,81529
5247,76729
5248,86325
5250,81562
5254,187738
5255,279781
5256,286162
5258,262432
5264,250305
5265,266452
5266,258000
5267,265662
5268,248190
5269,254686
5272,279065
5275,68309
5278,89167
5279,102103
5282,257756
5283,283111
5284,245407
5285,246134
5288,83590
5291,42876
5292,76723
5293,264472
5294,264616
5296,253867
5297,266391
5298,219822
5299,259446
5300,50086
5303,99892
5304,38890
5307,103035
5308,94137
5309,98966
5311,81738
5312,264935
5313,277296
5316,157583
5319,247586
5321,253840
5322,262911
5323,211443
5324,282687
5325,275309
5328,287645
5329,235737
5333,47892
5334,99204
5337,101701
5338,95186
5339,104466
5341,71746
5345,98513
5346,100934
5347,231448
5348,278823
5349,145487
5353,68326
5356,73043
5357,110157
5358,100196
5361,103247
5363,241760
5364,250797
5365,239234
5372,45591
5373,50634
5375,38589
5377,276751
5378,121765
5379,247199
5380,278500
5382,77523
5384,51758
5385,77838
5387,278435
5388,278504
5389,166813
5390,254199
5391,268690
5397,44916
5398,56406
5400,164184
5401,279493
5404,90570
5409,105219
5410,67756
5414,280486
5415,279778
5416,298798
5417,285441
5418,258463
5419,267913
5420,245562
5421,238924
5422,282768
5423,210065
5424,242508
5425,244479
5427,82146
5428,87042
5433,90021
5434,40823
5435,61770
5437,91472
5438,100135
5440,41866
5442,103184
5443,247444
5444,275847
5445,181689
5446,252444
5447,286179
5448,314166
5449,280590
5450,258273
5451,265591
5452,107438
5454,104897
5455,102573
5456,111653
5458,308506
5459,120912
5460,289408
5461,263725
5462,305396
5463,253556
5464,257044
5465,297721
5466,269499
5468,50084
5470,44744
5471,89798
5472,68156
5475,65234
5476,220506
5477,254455
5478,271367
5479,267626
5480,243585
5481,295178
5483,303353
5485,271219
5486,246500
5489,79641
5490,74205
5493,61810
5497,59557
5498,58888
5499,75147
5500,88286
5501,295427
5502,286106
5503,265930
5504,287717
5505,279113
5506,309377
5507,295701
5508,274309
5512,290823
5513,327036
5515,120263
5521,93780
5522,73631
5523,180052
5524,300532
5525,246772
5527,256276
5528,265459
5529,261289
5530,258153
5531,281322
5532,280424
5537,300453
5538,88885
5539,90799
5540,82186
5541,102059
5543,78350
5544,80025
5548,90966
5550,49452
5553,94025
5556,295254
5560,22599
5562,275688
5563,269095
5564,283026
5568,87507
5569,68833
5570,117883
5572,303714
5573,265808
5574,293662
5575,269329
5577,280760
5580,106315
5581,99128
5582,103924
5584,99512
5585,101821
5588,77681
5589,107212
5590,70350
5591,110557
5596,100666
5597,103003
5601,39111
5602,48281
5603,44829
5604,44876
5607,292542
5608,250258
5609,308208
5610,280460
5611,240510
5612,280380
5613,283832
5614,274497
5615,245171
5617,274812
5618,245429
5619,326306
5620,256415
5621,290095
5625,179098
5628,281364
5629,298388
5630,289765
5632,280491
5633,246677
5635,265307
5636,271259
5637,101898
5638,58379
5640,197521
5643,95895
5644,35211
5646,98575
5649,51554
5650,86373
5651,58230
5657,99581
5663,276816
5664,297037
5665,211465
5666,292644
5667,283084
5668,283139
5669,310793
5670,328962
5672,313487
5673,272338
5675,291502
5678,227984
5679,298130
5680,298744
5682,252480
5684,145937
5685,296166
5688,212604
5689,101453
5690,95327
5693,76666
5694,86361
5696,81696
5699,80031
5700,81693
5704,81764
5706,81964
5707,81974
5710,82045
5712,82085
5720,85327
5721,82175
5723,82200
5733,82353
5735,77533
5736,121261
5741,82370
5742,82382
5745,82405
5746,82431
5747,82432
5749,82449
5752,82477
5755,82498
5764,82677
5767,82755
5768,82763
5771,82782
5772,82783
5773,82801
5779,82910
5780,82926
5782,82949
5784,288477
5785,322802
5786,259484
5787,270707
5788,286261
5791,120679
5792,299117
5796,61452
5797,87075
5799,53804
5801,60921
5802,58756
5803,297181
5804,304669
5809,280665
5810,298203
5812,297884
5816,295297
5817,273435
5818,313196
5820,314725
5826,42895
5828,118735
5829,263734
5833,280609
5836,51745
5838,102368
5839,99669
5840,99266
5841,102782
5843,103112
5847,82970
5849,81427
5853,81455
5856,83089
5863,83163
5867,83190
5872,246460
5873,283530
5874,293815
5875,295238
5876,258068
5878,287467
5879,271263
5880,283160
5881,307479
5882,133240
5883,283632
5884,103959
5888,118767
5889,90368
5890,279064
5891,77713
5893,110308
5896,213121
5899,58777
5900,289848
5901,262396
5902,268126
5903,238380
5909,290329
5912,83271
5915,83284
5919,83557
5922,80393
5925,83629
5927,83642
5929,83686
5932,83702
5938,83806
5941,303933
5942,302640
5943,252076
5944,253754
5945,257360
5947,298856
5949,220580
5951,300214
5952,167261
5953,245929
5954,307901
5955,168786
5956,217505
5957,313737
5959,272207
5961,99160
5962,106453
5963,54743
5965,75968
5968,100143
5969,110613
5970,102492
5971,96283
5974,33152
5975,49934
5979,50147
5980,71222
5984,73115
5986,68575
5988,91814
5989,264464
5990,255477
5991,299658
5992,274558
5993,290210
5994,309912
5995,253474
5999,119273
6001,85794
6002,282698
6003,290538
6005,330069
6006,305711
6009,246498
6012,295289
6013,257568
6014,271668
6016,317248
6020,26056
6021,75675
6022,103671
6023,57869
6025,106500
6027,101748
6030,56023
6031,52918
6033,102500
6035,29453
6036,89981
6039,88414
6040,282209
6041,280653
6042,311320
6044,86978
6049,106833
6051,70155
6055,107079
6057,326769
6058,309593
6059,292506
6060,280720
6062,308514
6063,303361
6064,49291
6067,160611
6070,105622
6078,83943
6086,84112
6090,84210
6093,84237
6095,84266
6100,84329
6101,84335
6104,84352
6107,84422
6111,84469
6116,84504
6119,84555
6122,84597
6123,84628
6124,84633
6125,84648
6140,84777
6141,84786
6143,84814
6145,84854
6148,84899
6153,84945
6155,251127
6156,300471
6157,287978
6158,283426
6159,299458
6162,302674
6163,291579
6166,106701
6169,85248
6170,78872
6178,59573
6181,43961
6182,57581
6183,53172
6184,74851
6185,279331
6186,279111
6187,289992
6188,302886
6192,315543
6193,273982
6195,324080
6196,306685
6197,278731
6201,91374
6202,287471
6203,102303
6204,107563
6210,301429
6212,305669
6213,314353
6214,290673
6215,298408
6216,161860
6217,256359
6218,286499
6219,269347
6220,310357
6222,236640
6223,283003
6225,55047
6228,35417
6232,60182
6234,75995
6235,99776
6237,47030
6238,99699
6239,52948
6241,86087
6242,178868
6244,96028
6245,65054
6246,103036
6249,285462
6250,285531
6251,323642
6252,264150
6254,28597
6263,264395
6264,298814
6265,325537
6266,286788
6267,283897
6268,316188
6269,334416
6270,100998
6271,70460
6273,42593
6279,281820
6280,266465
6281,183649
6283,275277
6285,304328
6286,311519
6287,305224
6288,280477
6289,297144
6290,251736
6291,300140
6294,245803
6295,323572
6296,310281
6297,311289
6298,328099
6299,301727
6300,236027
6301,67800
6302,50177
6303,66769
6305,60390
6306,327920
6308,91396
6310,95613
6313,100611
6314,108442
6315,92214
6316,78504
6319,102465
6320,102849
6322,310910
6323,309698
6324,311110
6327,342275
6329,252684
6330,274711
6331,334405
6332,306841
6333,290334
6334,290145
6335,118926
6336,317226
6337,285861
6338,317303
6339,301414
6341,308878
6342,250067
6344,237993
6345,88915
6347,86946
6348,86999
6349,86998
6350,92067
6357,49314
6358,45963
6365,234215
6367,309530
6368,281724
6370,283900
6371,347791
6373,315327
6374,314786
6375,304081
6376,286516
6377,266543
6378,317740
6379,295700
6380,342172
6382,332639
6383,322259
6385,298228
6386,60748
6387,101020
6390,50972
6395,69895
6400,307197
6402,178022
6405,43067
6407,61170
6408,71143
6410,74281
6412,31225
6415,93267
6417,104743
6422,59711
6424,102603
6425,120142
6427,66279
6428,65134
6429,43137
6433,19760
6434,37954
6436,108330
6440,101410
6442,103791
6448,59183
6449,53841
6452,51878
6453,25456
6454,100211
6460,57427
6461,54428
6464,119215
6465,76240
6466,102456
6476,102900
6477,36377
6480,62362
6482,329028
6483,339034
6484,329717
6493,318283
6502,289043
6503,305357
6506,286635
6509,71141
6510,106447
6514,56415
6515,29808
6516,48947
6517,103747
6523,104926
6527,45125
6528,66402
6530,74811
6533,69495
6534,286716
6535,333780
6536,165982
6537,181852
6538,324133
6539,325980
6541,311429
6542,308476
6545,300015
6547,322659
6548,172156
6549,319524
6550,274166
6551,284850
6552,301199
6553,322725
6554,280696
6557,113533
6558,101635
6559,110364
6560,100053
6561,53084
6563,319829
6564,325703
6565,329575
6566,338459
6567,252299
6568,342167
6571,319769
6572,286947
6573,68240
6574,101831
6577,102202
6578,58265
6579,55256
6581,66249
6582,89901
6583,94764
6584,61177
6586,328828
6587,299930
6588,283883
6591,318411
6592,314630
6593,322330
6595,257076
6596,306734
6597,310149
6598,308508
6603,39335
6604,61132
6609,58715
6611,45274
6612,103888
6614,99819
6615,329101
6616,338077
6617,316356
6618,286112
6619,263757
6620,305206
6624,313911
6625,109369
6628,87425
6629,45888
6631,107504
6636,90103
6638,86525
6639,62467
6643,46438
6644,91830
6645,66434
6650,41546
6654,57215
6656,51381
6658,78721
6659,100814
6660,40725
6662,57413
6663,75066
6664,88944
6665,79073
6666,68361
6667,120472
6668,235060
6669,44741
6670,287969
6671,99040
6678,99731
6679,308808
6684,67445
6686,288045
6687,270980
6688,286476
6689,357470
6691,243232
6692,271211
6695,301470
6696,303785
6699,301684
6702,325258
6705,320244
6706,260414
6707,303816
6708,325805
6709,285823
6710,246592
6711,335266
6713,291350
6715,103957
6718,89222
6720,104647
6721,103285
6722,105839
6723,108592
6724,70510
6731,88993
6732,64418
6734,104850
6744,89730
6746,75261
6748,78908
6750,313792
6751,331468
6752,191133
6753,327137
6754,320691
6755,281686
6760,310154
6763,266489
6764,327850
6765,328589
6768,309820
6769,330602
6770,314412
6772,318202
6773,286244
6774,86541
6775,284262
6776,282674
6777,55031
6780,103882
6782,97728
6783,31885
6785,47472
6786,89424
6787,74119
6788,109129
6789,115561
6790,267287
6791,92603
6793,103786
6794,106375
6796,101507
6797,101516
6798,74256
6800,90859
6803,87909
6804,88967
6807,85959
6808,65207
6809,88272
6810,102945
6811,110759
6812,100514
6814,87062
6816,94138
6817,100928
6818,91251
6820,210070
6821,79576
6827,110169
6832,102768
6835,82000
6836,53593
6837,31593
6849,66344
6850,104695
6851,104321
6852,61809
6853,92717
6856,35575
6857,107692
6858,56291
6860,102460
6862,313443
6863,332379
6867,340377
6868,335563
6869,340468
6870,327056
6872,317676
6873,138524
6874,266697
6879,313542
6880,324216
6881,311648
6882,339579
6883,325055
6884,312549
6885,199626
6886,294357
6887,316465
6888,306047
6889,328880
6890,363589
6893,64505
6898,313670
6899,92532
6902,165832
6909,325655
6911,38661
6912,34409
6918,48956
6920,65531
6927,308383
6932,323944
6934,242653
6935,363510
6936,319343
6938,379713
6939,155722
6942,314331
6944,101862
6945,373175
6946,318155
6947,311113
6948,343121
6949,321442
6950,338188
6951,312528
6952,348836
6953,315733
6954,338135
6957,307987
6958,338094
6959,300556
6961,104237
6962,334029
6963,293088
6965,312848
6966,99365
6967,37635
6969,85426
6970,50307
6971,101829
6973,104265
6974,99615
6975,119167
6978,102943
6979,86567
6981,48452
6982,43686
6983,36969
6984,27075
6985,19254
6986,16641
6987,10323
6989,85615
6990,79240
6992,109951
6993,91167
6994,102004
6996,102034
6997,104427
6998,107148
6999,104452
7000,102070
7001,77745
7004,99938
7005,102216
7007,102266
7008,70849
7009,104756
7010,101316
7012,100201
7013,48424
7015,102598
7016,93692
7017,105104
7018,100404
7019,93793
7020,102721
7022,266308
7023,107156
7024,73650
7025,102443
7026,94072
7027,90022
7028,100449
7030,105211
7031,107927
7032,100485
7033,93936
7034,150662
7036,90142
7037,103030
7038,210358
7040,90180
7041,111477
7044,100935
7045,100944
7046,94332
7047,90350
7048,119807
7049,24025
7050,27630
7051,59903
7052,27948
7053,26942
7054,41594
7055,28333
7056,22286
7057,26714
7058,39566
7059,37120
7060,70239
7061,31210
7062,55798
7063,68182
7064,38348
7065,4972
7067,59229
7069,67372
7070,40724
7071,72417
7072,31971
7073,58586
7074,15163
7075,49096
7076,62765
7078,30287
7079,31455
7080,24034
7082,56575
7083,90110
7084,69097
7085,58571
7086,30637
7087,87892
7088,53146
7089,71129
7090,299977
7091,23027
7092,26071
7093,71524
7096,307385
7099,87544
7101,101745
7102,92925
7103,100087
7104,78723
7107,77578
7108,108656
7109,114086
7114,59043
7115,73582
7116,46911
7117,107387
7118,93207
7121,41090
7122,60908
7123,102511
7124,214730
7125,156096
7127,102818
